"id","disp.sunshine","disp.keebler","disp.nabisco","disp.private","feat.sunshine","feat.keebler","feat.nabisco","feat.private","price.sunshine","price.keebler","price.nabisco","price.private","choice","sex","age","fsize"
33,0,0,0,0,0,0,0,0,93.000001,112,119.00001,63.999999,"nabisco",1,45,3
33,0,0,0,0,0,0,0,0,109,116,129,88.999999,"private",1,45,3
33,0,0,0,1,0,0,0,0,94.999999,104,99.000001,79.000002,"private",1,45,3
33,0,0,0,1,0,0,0,1,124,105,98.000002,38,"private",1,45,3
33,0,0,1,1,0,0,0,0,129,104,117.99999,95.999998,"nabisco",1,45,3
34,0,0,0,0,0,0,0,0,88.999999,99.000001,88.999999,64.999998,"nabisco",1,41,3
34,0,1,0,0,0,0,0,0,88.999999,88.999999,105,64.999998,"nabisco",1,41,3
34,0,0,1,1,0,0,0,1,88.999999,99.000001,88.999999,50,"nabisco",1,41,3
34,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,64.999998,"nabisco",1,41,3
34,1,0,1,0,0,0,1,0,79.000002,105,88.999999,64.999998,"nabisco",1,41,3
34,0,0,1,0,0,0,0,0,79.000002,105,88.999999,64.999998,"nabisco",1,41,3
34,0,0,0,0,0,0,0,0,79.000002,102,105,64.999998,"nabisco",1,41,3
34,0,0,0,1,0,0,0,1,88.999999,107.00001,115,50,"private",1,41,3
34,1,1,0,0,0,0,0,0,88.999999,99.000001,115,60.000002,"nabisco",1,41,3
34,0,0,1,0,0,0,1,0,88.999999,115,99.000001,60.000002,"nabisco",1,41,3
34,0,0,1,0,0,0,0,0,88,99.000001,115,60.000002,"keebler",1,41,3
34,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,41,3
34,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,41,3
34,0,0,0,0,0,0,1,0,97.000003,125,109,60.000002,"nabisco",1,41,3
34,0,1,0,0,0,1,0,0,97.000003,99.000001,125,60.000002,"nabisco",1,41,3
34,0,1,0,0,0,0,0,0,97.000003,125,109,60.000002,"nabisco",1,41,3
34,0,0,0,0,0,0,1,0,97.000003,125,109,60.000002,"nabisco",1,41,3
34,0,0,0,0,0,0,0,0,97.000003,125,125,60.000002,"nabisco",1,41,3
34,0,0,0,0,0,0,0,0,97.000003,125,125,60.000002,"nabisco",1,41,3
34,0,0,0,0,0,0,0,0,97.000003,125,125,64.999998,"nabisco",1,41,3
34,0,0,1,0,0,0,1,0,105,125,99.000001,64.999998,"nabisco",1,41,3
34,0,0,1,1,0,0,1,0,105,125,99.000001,64.999998,"nabisco",1,41,3
34,0,1,0,0,0,0,0,0,105,117,129,64.999998,"nabisco",1,41,3
34,0,1,1,0,0,0,0,0,105,125,99.000001,58.999997,"nabisco",1,41,3
34,0,0,1,0,0,0,0,0,105,125,99.000001,58.999997,"nabisco",1,41,3
34,0,0,0,0,0,0,0,0,105,99.000001,129,58.999997,"private",1,41,3
34,0,0,0,0,0,0,0,0,124,105,119.00001,63.999999,"nabisco",1,41,3
34,0,0,1,0,0,0,0,0,105,129,99.000001,64.999998,"nabisco",1,41,3
34,0,0,0,0,0,0,0,0,105,129,129,64.999998,"nabisco",1,41,3
35,0,0,0,0,0,0,0,0,58.999997,99.000001,88.999999,64.999998,"nabisco",1,28,2
35,0,0,1,1,0,0,0,1,88.999999,99.000001,88.999999,50,"nabisco",1,28,2
35,0,0,0,0,0,0,0,0,88.999999,99.000001,105,64.999998,"nabisco",1,28,2
35,1,0,1,0,1,0,0,0,69,105,88.999999,64.999998,"nabisco",1,28,2
35,1,1,0,0,0,0,0,0,88.999999,99.000001,115,60.000002,"nabisco",1,28,2
35,0,0,1,0,0,0,1,0,88.999999,115,99.000001,60.000002,"nabisco",1,28,2
35,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,28,2
35,0,0,0,1,0,0,1,1,97.000003,115,109,56.999999,"nabisco",1,28,2
35,0,1,0,0,0,1,0,0,97.000003,99.000001,125,60.000002,"nabisco",1,28,2
35,0,0,0,0,0,0,0,0,97.000003,125,109,60.000002,"nabisco",1,28,2
35,0,1,1,1,0,0,0,0,97.000003,109,109,60.000002,"nabisco",1,28,2
35,0,0,1,1,0,0,0,1,105,125,99.000001,50,"nabisco",1,28,2
35,0,1,1,0,0,0,0,0,105,125,99.000001,58.999997,"nabisco",1,28,2
35,0,1,0,0,0,1,0,0,105,99.000001,129,58.999997,"nabisco",1,28,2
35,0,0,1,0,0,0,1,0,105,129,99.000001,58.999997,"nabisco",1,28,2
35,0,0,1,1,0,0,0,0,129,104,117.99999,95.999998,"nabisco",1,28,2
36,0,0,0,0,0,0,0,0,69,88,88.999999,55.000001,"private",1,54,1
36,1,0,1,0,0,0,1,0,68.000001,88,88,58.999997,"nabisco",1,54,1
36,1,0,0,0,0,0,0,0,69,88,105.99999,68.000001,"sunshine",1,54,1
36,1,0,1,0,0,0,0,0,85.000002,108,88.999999,68.000001,"nabisco",1,54,1
36,0,0,0,0,0,0,0,0,79.000002,109,109,55.000001,"private",1,54,1
36,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"nabisco",1,54,1
36,0,0,0,0,0,0,0,0,79.000002,105,109,88.999999,"private",1,54,1
36,0,0,0,0,0,0,0,0,98.000002,105,109,55.000001,"private",1,54,1
36,0,0,0,0,0,0,0,0,98.000002,109,88.999999,55.000001,"private",1,54,1
36,0,0,0,0,0,0,0,0,109,109,119.00001,55.000001,"private",1,54,1
36,0,0,0,0,0,0,0,0,109,109,119.00001,72.000003,"private",1,54,1
36,0,1,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,"nabisco",1,54,1
36,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,77.999997,"nabisco",1,54,1
36,0,0,0,0,0,0,0,0,97.000003,115,99.000001,61.000001,"nabisco",1,54,1
36,0,0,0,0,0,0,0,0,98.000002,109,129,88.999999,"private",1,54,1
36,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,"nabisco",1,54,1
36,0,0,1,1,0,0,0,0,98.000002,121,119.00001,63.999999,"nabisco",1,54,1
36,0,0,0,0,0,0,0,0,98.000002,119.00001,129,62,"private",1,54,1
36,0,1,0,0,0,0,1,0,109,119.00001,109,68.000001,"keebler",1,54,1
36,0,0,1,0,0,0,0,0,109,121,129,58.999997,"private",1,54,1
36,1,0,0,0,1,0,1,0,79.000002,124,99.000001,68.000001,"nabisco",1,54,1
36,0,1,1,0,0,1,0,0,88.999999,109,129,95.999998,"nabisco",1,54,1
36,0,0,1,0,0,0,0,0,94.999999,119.00001,129,88.999999,"private",1,54,1
36,0,1,0,0,0,1,0,0,105,99.000001,129,58.999997,"keebler",1,54,1
36,0,0,1,0,0,0,1,0,105,129,99.000001,58.999997,"nabisco",1,54,1
36,0,0,0,1,0,0,0,0,109,104,99.000001,79.000002,"private",1,54,1
36,0,0,0,1,0,0,0,0,94.999999,104,123,115,"private",1,54,1
36,0,0,0,1,0,0,0,0,129,104,123,115,"private",1,54,1
37,0,0,0,0,0,0,0,0,79.000002,99.000001,69,69,"nabisco",0,21,3
37,0,0,0,0,0,0,0,0,99.000001,99.000001,109,55.000001,"private",0,21,3
37,0,0,1,0,0,0,0,0,99.000001,109,99.000001,55.000001,"private",0,21,3
37,0,0,0,0,0,0,0,0,79.000002,109,109,55.000001,"private",0,21,3
37,1,0,1,0,0,0,0,0,88.999999,104,99.000001,61.000001,"sunshine",0,21,3
37,0,1,0,0,0,1,0,0,88.999999,99.000001,115,64.999998,"private",0,21,3
37,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,55.000001,"private",0,21,3
37,1,0,0,0,0,0,0,0,79.000002,121,119.00001,55.000001,"private",0,21,3
37,0,0,1,0,0,0,1,0,97.000003,125,109,64.999998,"private",0,21,3
37,0,0,1,0,0,0,0,0,109,121,109,58.999997,"private",0,21,3
37,0,0,1,0,0,0,1,0,97.000003,117,109,64.999998,"private",0,21,3
37,0,0,0,0,0,0,0,0,98.000002,113,111,58.999997,"private",0,21,3
37,0,0,0,0,0,0,0,0,109,121,129,91.000003,"nabisco",0,21,3
37,0,0,0,0,0,0,0,0,109,116,129,58.999997,"private",0,21,3
37,0,0,0,0,0,0,0,0,109,104,99.000001,58.999997,"private",0,21,3
37,0,0,0,0,0,0,0,0,109,104,99.000001,79.000002,"private",0,21,3
37,0,0,1,0,0,0,0,0,129,104,129,58.999997,"private",0,21,3
38,0,0,0,0,0,0,0,0,93.000001,88,95.999998,58.999997,"nabisco",1,20,1
38,1,0,0,0,1,0,0,0,57.999998,88,88,58.999997,"nabisco",1,20,1
38,1,0,1,0,0,0,1,0,68.000001,88,88,58.999997,"nabisco",1,20,1
38,1,0,1,0,0,0,0,0,77.999997,88,88,58.999997,"nabisco",1,20,1
38,1,0,0,0,0,0,0,0,77.999997,88,88,58.999997,"nabisco",1,20,1
38,0,0,1,0,0,0,0,0,93.000001,88,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"nabisco",1,20,1
38,1,0,0,0,0,0,0,0,92.000002,98.000002,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,98.000002,98.000002,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,92.000002,98.000002,88,68.000001,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,92.000002,88,88,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,98.000002,98.000002,58.999997,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,"nabisco",1,20,1
38,0,1,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,"nabisco",1,20,1
38,0,0,1,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,"nabisco",1,20,1
38,0,1,0,0,0,0,0,0,93.000001,98.000002,98.000002,57.999998,"nabisco",1,20,1
38,0,1,0,0,0,0,0,0,93.000001,109,98.000002,57.999998,"nabisco",1,20,1
38,1,0,0,0,0,0,1,0,88,109,98.000002,57.999998,"nabisco",1,20,1
38,1,0,1,0,0,0,0,0,88,98.000002,98.000002,57.999998,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,113,108,57.999998,"nabisco",1,20,1
38,0,1,1,0,0,0,0,0,88,113,108,57.999998,"nabisco",1,20,1
38,0,1,0,0,0,0,0,0,93.000001,113,108,57.999998,"nabisco",1,20,1
38,0,0,0,1,0,0,1,0,93.000001,113,98.000002,68.000001,"nabisco",1,20,1
38,0,0,0,1,0,0,0,0,93.000001,119.00001,98.000002,63,"nabisco",1,20,1
38,0,0,1,1,0,0,1,0,93.000001,119.00001,100,63,"nabisco",1,20,1
38,0,1,1,0,0,0,0,0,93.000001,112,98.000002,57.999998,"nabisco",1,20,1
38,0,1,0,1,0,0,0,0,93.000001,112,98.000002,63,"nabisco",1,20,1
38,0,1,1,1,0,0,0,0,93.000001,112,119.00001,63,"nabisco",1,20,1
38,0,0,0,1,0,0,1,0,93.000001,112,98.000002,63,"nabisco",1,20,1
38,0,0,0,1,0,0,0,0,93.000001,112,98.000002,68.000001,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,93.000001,112,119.00001,63.999999,"nabisco",1,20,1
38,0,0,0,0,0,0,0,0,124,105,119.00001,63.999999,"nabisco",1,20,1
38,0,0,0,0,0,0,1,0,124,105,88,61.000001,"nabisco",1,20,1
38,0,0,0,1,0,0,0,1,124,105,98.000002,38,"nabisco",1,20,1
39,0,0,0,0,0,0,0,0,99.000001,109,99.000001,70.999998,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,88.999999,99.000001,105,64.999998,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,79.000002,109,109,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,79.000002,109,109,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,79.000002,109,109,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,79.000002,105,109,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,109,88.999999,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,109,88.999999,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,109,88.999999,63.999999,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,103,109,119.00001,63.999999,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,109,109,119.00001,63.999999,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,99.000001,109,119.00001,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,99.000001,119.00001,99.000001,70.999998,"nabisco",0,36,2
39,0,1,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,88.999999,109,119.00001,83.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,1,0,98.000002,121,119.00001,63.999999,"nabisco",0,36,2
39,0,0,1,0,0,0,0,0,88,125,114,64.999998,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,119.00001,129,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,119.00001,129,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,98.000002,119.00001,129,77.999997,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,79.000002,121,109,77.999997,"nabisco",0,36,2
39,0,0,1,0,0,0,0,0,109,121,129,79.000002,"nabisco",0,36,2
39,0,0,1,0,0,0,0,0,109,121,129,93.000001,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,109,121,109,92.000002,"nabisco",0,36,2
39,0,1,1,0,0,0,0,0,109,109,129,95.999998,"nabisco",0,36,2
39,0,0,0,0,0,0,0,0,109,116,129,79.000002,"nabisco",0,36,2
40,0,0,0,0,0,0,0,0,79.000002,99.000001,69,69,"nabisco",1,27,1
40,0,1,0,0,0,0,0,0,88.999999,88.999999,105,64.999998,"nabisco",1,27,1
40,0,0,1,0,0,0,1,0,88.999999,99.000001,88.999999,64.999998,"nabisco",1,27,1
40,0,0,0,0,0,0,0,0,88.999999,99.000001,105,64.999998,"nabisco",1,27,1
40,0,0,1,0,0,0,1,0,69,109,54.000002,61.000001,"nabisco",1,27,1
40,1,0,0,0,0,0,0,0,88.999999,108,88.999999,68.000001,"nabisco",1,27,1
40,1,0,0,0,0,0,0,0,88.999999,104,109,61.000001,"nabisco",1,27,1
40,1,0,1,0,1,0,1,0,79.000002,102,88.999999,64.999998,"nabisco",1,27,1
40,0,0,0,0,0,0,0,0,79.000002,109,123,69,"nabisco",1,27,1
40,1,0,0,0,0,0,0,0,88.999999,115,99.000001,60.000002,"nabisco",1,27,1
40,0,0,1,0,0,1,0,0,97.000003,109,89.999998,51.999998,"nabisco",1,27,1
40,0,0,1,0,0,0,0,0,97.000003,115,99.000001,60.000002,"nabisco",1,27,1
40,0,0,0,0,0,0,0,0,97.000003,115,125,60.000002,"nabisco",1,27,1
40,0,1,0,0,0,0,0,0,97.000003,99.000001,125,60.000002,"nabisco",1,27,1
40,0,0,0,0,0,0,1,0,97.000003,125,109,60.000002,"nabisco",1,27,1
40,0,0,0,0,0,0,1,0,97.000003,109,109,60.000002,"nabisco",1,27,1
40,0,0,0,0,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,27,1
40,0,0,1,0,0,0,0,0,105,125,99.000001,64.999998,"nabisco",1,27,1
40,0,1,0,1,0,0,0,0,105,117,129,58.999997,"nabisco",1,27,1
40,0,0,1,0,0,0,0,0,105,125,83.999997,58.999997,"nabisco",1,27,1
40,0,0,1,0,0,0,0,0,105,129,79.000002,58.999997,"nabisco",1,27,1
40,0,0,0,1,0,0,0,0,124,105,98.000002,57.999998,"nabisco",1,27,1
41,0,0,0,0,0,0,0,0,88.999999,99.000001,88.999999,50,"private",0,36,2
41,1,0,1,0,1,0,0,0,58.999997,99.000001,88.999999,64.999998,"sunshine",0,36,2
41,0,0,0,1,0,0,0,1,88.999999,102,105,50,"private",0,36,2
41,0,0,1,0,0,0,0,1,88.999999,102,88.999999,50,"nabisco",0,36,2
41,0,1,0,0,0,0,0,0,88.999999,115,99.000001,64.999998,"private",0,36,2
41,0,0,0,0,0,0,0,0,95.999998,129,105,68.000001,"nabisco",0,36,2
41,0,1,0,0,0,0,0,0,97.000003,109,115,50,"private",0,36,2
41,0,1,0,0,0,1,0,0,97.000003,109,115,64.999998,"keebler",0,36,2
41,1,1,0,0,0,0,0,0,79.000002,107.00001,115,64.999998,"sunshine",0,36,2
41,0,0,1,0,0,0,0,0,88,115,99.000001,64.999998,"nabisco",0,36,2
41,0,0,1,1,0,0,1,1,88,115,109,58.999997,"private",0,36,2
41,0,0,1,0,0,0,1,0,88,125,109,64.999998,"private",0,36,2
41,0,0,1,0,0,0,0,0,88,125,109,64.999998,"private",0,36,2
41,0,0,0,0,0,1,0,0,97.000003,99.000001,125,61.000001,"keebler",0,36,2
41,0,0,0,0,0,0,1,0,97.000003,125,109,64.999998,"private",0,36,2
41,0,0,1,1,0,0,0,1,97.000003,117,109,50,"private",0,36,2
41,0,0,0,0,0,0,0,0,109,121,109,92.000002,"sunshine",0,36,2
41,0,0,1,0,0,0,1,0,105,125,99.000001,64.999998,"nabisco",0,36,2
41,0,0,0,0,0,0,1,0,95.999998,139,69,68.000001,"nabisco",0,36,2
41,0,0,1,1,0,0,0,0,105,117,129,64.999998,"private",0,36,2
41,0,0,1,1,0,0,0,0,105,109,129,58.999997,"keebler",0,36,2
41,0,0,1,1,0,0,0,0,105,117,99.000001,64.999998,"private",0,36,2
41,0,0,1,0,0,0,0,0,105,117,99.000001,64.999998,"private",0,36,2
41,0,0,0,1,0,0,0,1,93.000001,112,98.000002,50,"private",0,36,2
41,0,0,0,0,0,1,0,0,105,99.000001,129,64.999998,"keebler",0,36,2
41,0,0,1,0,0,0,0,0,105,99.000001,99.000001,64.999998,"private",0,36,2
42,0,0,0,0,0,0,0,0,79.000002,99.000001,88.999999,69,"nabisco",1,30,1
42,0,0,1,0,0,0,1,0,79.000002,99.000001,69,69,"nabisco",1,30,1
42,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,69,"nabisco",1,30,1
42,0,0,1,0,0,0,0,0,88.999999,99.000001,88.999999,69,"nabisco",1,30,1
42,0,0,1,0,1,0,0,0,88.999999,99.000001,88.999999,69,"nabisco",1,30,1
42,1,0,1,0,0,0,1,0,79.000002,125,79.000002,69,"nabisco",1,30,1
42,1,0,1,0,0,0,0,1,79.000002,125,99.000001,49.000001,"nabisco",1,30,1
42,1,0,0,0,0,0,0,0,79.000002,125,99.000001,69,"nabisco",1,30,1
42,1,0,0,1,0,0,0,0,79.000002,125,99.000001,69,"nabisco",1,30,1
42,0,0,1,0,0,0,0,0,79.000002,125,99.000001,69,"nabisco",1,30,1
42,0,0,0,1,0,0,0,0,77.999997,135,99.000001,64.999998,"nabisco",1,30,1
42,1,0,0,0,1,0,0,0,79.000002,135,129,64.999998,"nabisco",1,30,1
42,0,0,0,0,0,0,0,0,109,135,129,73.000002,"nabisco",1,30,1
42,0,0,0,0,0,1,0,0,109,135,129,73.000002,"nabisco",1,30,1
42,1,0,1,0,0,0,1,0,79.000002,135,80.000001,75.999999,"nabisco",1,30,1
42,0,0,1,0,0,0,0,0,109,135,80.000001,75.999999,"nabisco",1,30,1
42,0,0,0,0,0,0,0,0,109,119.00001,115,79.000002,"nabisco",1,30,1
42,0,0,1,0,0,0,1,0,88.999999,121,99.000001,86.000001,"nabisco",1,30,1
42,0,0,1,0,0,0,0,0,99.000001,120,99.000001,88.999999,"nabisco",1,30,1
42,0,0,0,1,0,0,0,0,109,104,99.000001,79.000002,"private",1,30,1
43,0,0,0,0,0,0,0,0,88.999999,99.000001,88.999999,50,"nabisco",0,25,3
43,0,1,0,1,0,1,0,1,88.999999,88.999999,105,50,"private",0,25,3
43,0,1,0,0,0,0,0,0,88.999999,88.999999,105,64.999998,"nabisco",0,25,3
43,0,0,0,0,0,0,0,0,79.000002,102,105,64.999998,"private",0,25,3
43,1,1,0,0,1,0,0,0,69,107.00001,115,64.999998,"sunshine",0,25,3
43,0,0,0,0,0,0,0,0,99.000001,109,119.00001,55.000001,"private",0,25,3
43,0,0,1,0,0,1,0,0,97.000003,109,115,51.999998,"keebler",0,25,3
43,0,0,0,0,0,0,0,0,97.000003,115,125,60.000002,"nabisco",0,25,3
43,0,0,0,1,0,0,0,0,97.000003,115,109,60.000002,"nabisco",0,25,3
43,0,0,0,0,0,0,1,0,97.000003,125,109,60.000002,"nabisco",0,25,3
43,0,0,0,0,0,0,0,0,97.000003,125,109,60.000002,"nabisco",0,25,3
43,0,0,1,0,0,0,0,0,105,129,99.000001,58.999997,"keebler",0,25,3
43,0,0,0,0,0,0,0,0,105,129,99.000001,64.999998,"nabisco",0,25,3
43,0,0,0,0,0,0,0,0,105,129,129,64.999998,"sunshine",0,25,3
44,0,0,0,0,0,0,0,0,57.999998,88,88,58.999997,"sunshine",0,43,2
44,1,0,0,0,0,0,0,0,92.000002,98.000002,88,58.999997,"nabisco",0,43,2
44,0,0,0,0,0,0,0,0,93.000001,88,88,58.999997,"nabisco",0,43,2
44,0,0,0,0,0,0,0,0,93.000001,98.000002,88,58.999997,"nabisco",0,43,2
44,0,0,0,0,0,0,0,0,93.000001,98.000002,109,57.999998,"keebler",0,43,2
44,0,1,0,0,0,0,0,0,93.000001,99.000001,98.000002,57.999998,"nabisco",0,43,2
44,0,1,0,0,0,0,0,0,93.000001,103,98.000002,57.999998,"nabisco",0,43,2
44,0,0,1,0,0,0,0,0,93.000001,109,98.000002,57.999998,"nabisco",0,43,2
44,1,0,0,0,0,0,0,0,88,109,105,57.999998,"nabisco",0,43,2
44,1,0,0,0,0,0,0,0,88,109,108,57.999998,"sunshine",0,43,2
44,1,0,1,0,0,0,0,0,88,98.000002,98.000002,57.999998,"nabisco",0,43,2
44,0,0,1,0,0,0,0,0,88,98.000002,108,57.999998,"sunshine",0,43,2
44,0,1,1,0,0,1,0,0,88,98.000002,108,57.999998,"keebler",0,43,2
44,0,1,1,0,0,0,0,0,88,113,108,57.999998,"nabisco",0,43,2
44,0,0,1,1,0,0,1,0,93.000001,119.00001,98.000002,63,"nabisco",0,43,2
44,0,0,0,1,0,0,0,0,93.000001,119.00001,100,63,"nabisco",0,43,2
44,0,1,1,0,0,0,0,0,93.000001,112,98.000002,57.999998,"nabisco",0,43,2
44,0,0,1,1,0,0,0,0,93.000001,112,98.000002,63,"nabisco",0,43,2
44,0,0,0,1,0,0,0,0,93.000001,112,98.000002,68.000001,"nabisco",0,43,2
44,0,0,0,0,0,0,0,0,124,105,98.000002,57.999998,"nabisco",0,43,2
44,0,0,0,1,0,0,0,0,124,105,98.000002,57.999998,"nabisco",0,43,2
44,0,0,0,1,0,0,0,0,124,105,98.000002,57.999998,"nabisco",0,43,2
44,0,0,0,1,0,0,0,0,124,105,0,57.999998,"nabisco",0,43,2
45,0,0,0,0,0,0,0,0,69,88,88.999999,70.999998,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,98.000002,99.000001,109,70.999998,"keebler",0,40,1
45,0,0,1,0,0,0,0,0,99.000001,109,99.000001,70.999998,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,99.000001,109,99.000001,70.999998,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,79.000002,109,109,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,79.000002,109,109,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,79.000002,109,88.999999,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,103,109,88.999999,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,98.000002,109,88.999999,77.999997,"nabisco",0,40,1
45,0,0,0,0,0,0,0,0,103,109,119.00001,63.999999,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,109,119.00001,99.000001,70.999998,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,109,109,119.00001,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,88.999999,109,119.00001,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,98.000002,119.00001,99.000001,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,98.000002,109,129,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,1,0,98.000002,121,119.00001,63.999999,"keebler",0,40,1
45,0,0,0,1,0,0,0,0,98.000002,121,119.00001,63.999999,"keebler",0,40,1
45,0,1,0,0,0,0,0,0,97.000003,99.000001,125,61.000001,"nabisco",0,40,1
45,0,0,0,0,0,0,0,0,79.000002,121,109,77.999997,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,79.000002,121,109,77.999997,"keebler",0,40,1
45,0,0,1,0,0,0,0,0,109,121,129,93.000001,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,109,121,109,83.999997,"keebler",0,40,1
45,0,0,1,0,0,0,0,0,94.999999,121,99.000001,81.999999,"keebler",0,40,1
45,0,0,0,0,0,0,0,0,109,109,129,79.000002,"keebler",0,40,1
45,0,0,0,1,0,0,0,0,94.999999,104,99.000001,72.000003,"keebler",0,40,1
46,0,0,0,0,0,0,0,0,79.000002,99.000001,113,69,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,88.999999,99.000001,113,69,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,88.999999,139,113,79.000002,"nabisco",1,29,2
46,0,0,0,1,0,0,0,1,88.999999,102,88.999999,50,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,79.000002,109,113,79.000002,"nabisco",1,29,2
46,0,0,0,1,0,0,0,0,79.000002,125,99.000001,69,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,79.000002,115,129,64.999998,"nabisco",1,29,2
46,0,1,0,0,0,0,0,0,97.000003,99.000001,125,60.000002,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,97.000003,125,109,64.999998,"nabisco",1,29,2
46,0,0,1,0,0,0,0,0,97.000003,125,125,64.999998,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,109,135,129,73.000002,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,97.000003,125,125,60.000002,"nabisco",1,29,2
46,0,0,0,0,0,0,0,0,99.000001,135,109,88.999999,"keebler",1,29,2
46,0,0,0,0,0,0,0,0,119.00001,129,129,88.999999,"keebler",1,29,2
46,0,0,0,0,1,0,0,0,99.000001,135,109,88.999999,"nabisco",1,29,2
46,0,0,0,1,0,0,0,0,109,104,99.000001,72.000003,"keebler",1,29,2
46,0,0,0,1,0,0,0,0,129,104,123,95.999998,"keebler",1,29,2
